theta_over_pi,level,inverse_xi,momentum,flux_label
0.29999999999999999,13,2.3455142004573175,3.0859564513998974,"QN(""Sz"",0)"
0.40000000000000002,13,2.2264377094743626,-2.7308764693599024,"QN(""Sz"",0)"
0.5,13,2.2543475142472258,0.5124735587782776,"QN(""Sz"",0)"
0.59999999999999998,13,2.2014764145769066,0.21908628944037348,"QN(""Sz"",0)"
0.69999999999999996,13,2.2798618068190342,-8.8352195926391887e-14,"QN(""Sz"",0)"
0.80000000000000004,13,2.1850463669315943,1.6867056494004073,"QN(""Sz"",0)"
0.90000000000000002,13,2.2000744040715716,1.6628002981983465,"QN(""Sz"",0)"
1,13,2.205385763206944,-1.6496183943149694,"QN(""Sz"",0)"
0,14,2.5527053843275143,0,"QN(""Sz"",0)"
0.10000000000000001,14,2.6051854261434939,-4.25007489226346e-11,"QN(""Sz"",0)"
0.20000000000000001,14,2.5941158743197086,2.341024581514689e-12,"QN(""Sz"",0)"
0.29999999999999999,14,2.5374356083042953,-2.3062876979829542e-12,"QN(""Sz"",0)"
0.40000000000000002,14,2.4188095266695617,0.55772591704097141,"QN(""Sz"",0)"
0.5,14,2.2560659891154669,2.5774682939680633,"QN(""Sz"",0)"
0.59999999999999998,14,2.2331504052152717,1.006902369941726e-11,"QN(""Sz"",0)"
0.69999999999999996,14,2.3908179501216238,-0.61773263299290659,"QN(""Sz"",0)"
0.80000000000000004,14,2.2664230542427068,-1.0724976853649015,"QN(""Sz"",0)"
0.90000000000000002,14,2.2541520034862343,-1.0322097126182757,"QN(""Sz"",0)"
1,14,2.2377847888338804,0.99734689405159571,"QN(""Sz"",0)"
0,15,2.6889363590035629,2.5978191663808943,"QN(""Sz"",0)"
0.10000000000000001,15,2.6562181948927406,2.6226369298850143,"QN(""Sz"",0)"
0.20000000000000001,15,2.6893541483689574,-2.6008403543644647,"QN(""Sz"",0)"
0.29999999999999999,15,2.6621790428825682,-2.6630980069845052,"QN(""Sz"",0)"
0.40000000000000002,15,2.4188095267024217,-0.55772591706083818,"QN(""Sz"",0)"
0.5,15,2.2560659891154691,-2.5774682939680593,"QN(""Sz"",0)"
0.59999999999999998,15,2.3105050988412827,2.7701504866647784,"QN(""Sz"",0)"
0.69999999999999996,15,2.3908179501954581,0.61773263300572223,"QN(""Sz"",0)"
0.80000000000000004,15,2.2664230542428179,1.0724976853647599,"QN(""Sz"",0)"
0.90000000000000002,15,2.2541520034866989,1.0322097126180578,"QN(""Sz"",0)"
1,15,2.2377847888695217,-0.99734689408346078,"QN(""Sz"",0)"
0,16,2.6889363590035629,-2.5978191663808943,"QN(""Sz"",0)"
