After sweep 1 energy=-94.250305  maxlinkdim=4 maxerr=2.61E-07 time=18.832
After sweep 2 energy=-108.506966  maxlinkdim=16 maxerr=4.60E-07 time=1.372
After sweep 3 energy=-114.21515  maxlinkdim=64 maxerr=6.57E-07 time=1.757
After sweep 4 energy=-115.59493  maxlinkdim=256 maxerr=3.71E-07 time=3.276
After sweep 5 energy=-115.78965  maxlinkdim=700 maxerr=1.04E-06 time=17.895
After sweep 6 energy=-115.796684  maxlinkdim=700 maxerr=4.26E-06 time=31.570
After sweep 7 energy=-115.79676  maxlinkdim=700 maxerr=4.56E-06 time=31.147
After sweep 8 energy=-115.79583  maxlinkdim=700 maxerr=4.66E-06 time=30.271
After sweep 9 energy=-115.797066  maxlinkdim=700 maxerr=4.66E-06 time=31.141
After sweep 10 energy=-115.79669  maxlinkdim=700 maxerr=4.70E-06 time=30.258
After sweep 11 energy=-115.79706  maxlinkdim=700 maxerr=4.75E-06 time=31.227
After sweep 12 energy=-115.79696  maxlinkdim=700 maxerr=4.69E-06 time=30.284
After sweep 13 energy=-115.79654  maxlinkdim=700 maxerr=4.73E-06 time=31.143
After sweep 14 energy=-115.796616  maxlinkdim=700 maxerr=4.78E-06 time=30.277
After sweep 15 energy=-115.797195  maxlinkdim=700 maxerr=4.69E-06 time=31.047
After sweep 16 energy=-115.7964  maxlinkdim=700 maxerr=4.68E-06 time=30.223
After sweep 17 energy=-115.79692  maxlinkdim=700 maxerr=4.65E-06 time=31.064
After sweep 18 energy=-115.79618  maxlinkdim=700 maxerr=4.73E-06 time=30.212
After sweep 19 energy=-115.796616  maxlinkdim=700 maxerr=4.69E-06 time=30.746
After sweep 20 energy=-115.796745  maxlinkdim=700 maxerr=4.68E-06 time=30.551
E0 = -115.796745
M = 1.3797388
After sweep 1 energy=-94.087715  maxlinkdim=4 maxerr=2.17E-07 time=1.100
After sweep 2 energy=-108.728195  maxlinkdim=16 maxerr=4.03E-07 time=1.325
After sweep 3 energy=-114.237045  maxlinkdim=64 maxerr=9.20E-07 time=1.972
After sweep 4 energy=-115.59592  maxlinkdim=256 maxerr=4.29E-07 time=3.005
After sweep 5 energy=-115.79088  maxlinkdim=700 maxerr=9.99E-07 time=17.249
After sweep 6 energy=-115.79648  maxlinkdim=700 maxerr=4.27E-06 time=30.251
After sweep 7 energy=-115.7964  maxlinkdim=700 maxerr=4.58E-06 time=31.038
After sweep 8 energy=-115.79607  maxlinkdim=700 maxerr=4.66E-06 time=30.274
After sweep 9 energy=-115.79745  maxlinkdim=700 maxerr=4.71E-06 time=31.095
